{'短评内容': '可以', '短评打分': 5}
{'短评内容': '相当不错。服务态度很好。我去的时候预定的房型已经满了，服务员为我们免费升级。住的很舒服。', '短评打分': 5}
{'短评内容': '干净，温馨，就是交通不方便！', '短评打分': 5}
{'短评内容': '很不错', '短评打分': 5}
{'短评内容': '这次推荐朋友入住，感觉依然不错~', '短评打分': 5}
{'短评内容': '床比预想的要小，其他的还可以，对了 电视太小了。', '短评打分': 5}
{'短评内容': '就是网络太差,', '短评打分': 5}
{'短评内容': '隔音不好....', '短评打分': 5}
{'短评内容': '不错  方便', '短评打分': 3}
{'短评内容': '不错  方便', '短评打分': 5}
{'短评内容': '挺温馨的。。服务质量也不错。。', '短评打分': 5}
{'短评内容': '宾馆电视和网络都出了点小问题 希望以后不要再发生 ', '短评打分': 5}
{'短评内容': '价格还可以', '短评打分': 5}
{'短评内容': '位置略有些偏 服务不错。', '短评打分': 5}
{'短评内容': '挺好的，住了好几次了。', '短评打分': 3}
{'短评内容': '挺好的，住了好几次了。', '短评打分': 5}
{'短评内容': '酒店人员的服务态度非常的不错，也很到位，很具备服务人员基本的素质，室内卫生也很好，很适时的感觉，真是如家！！！下次有机会再到石家庄一定还住大石桥店的----如家。', '短评打分': 5}
{'短评内容': '宾馆服务很好，挺干净的，价格合理，感觉非常满意。', '短评打分': 5}
{'短评内容': '到石家庄基本都入住这里，主要是性价比高。', '短评打分': 5}
{'短评内容': '不错 就是床有点潮', '短评打分': 3}
{'短评内容': '很安静，服务态度很好', '短评打分': 5}
{'短评内容': '还不错，挺舒适的', '短评打分': 5}
{'短评内容': '干净 服务态度很好', '短评打分': 5}
{'短评内容': '整体来说还算不错的,服务态度和卫生条件都不错,就是网络经常掉线,有点不爽,嘿嘿', '短评打分': 5}
{'短评内容': '如家总是一如既往的干净，住着还是比较舒服的', '短评打分': 5}
{'短评内容': '位置有点偏，但是安静，可能我住在一楼的原因，有点吵后院门老是开关', '短评打分': 5}
{'短评内容': '条件很好，就是交通不太方便', '短评打分': 5}
{'短评内容': '出门打车太难打了~其他都很好。', '短评打分': 5}
{'短评内容': '很好啊', '短评打分': 3}
{'短评内容': '很不错', '短评打分': 5}
{'短评内容': '态度很好.', '短评打分': 5}
{'短评内容': '闹中取静，干净，舒适，交通也很方便！', '短评打分': 5}
{'短评内容': '感觉不错，性价比也不错！', '短评打分': 5}
{'短评内容': '还行 就是地偏点', '短评打分': 3}
{'短评内容': '还行 就是地有点偏', '短评打分': 5}
{'短评内容': '不错，下次还住这里。', '短评打分': 5}
{'短评内容': '整体还不错,就是宽带不是很好,我入住的时候宽带坏了.', '短评打分': 3}
{'短评内容': '整体还不错,就是宽带不是很好,我入住的时候宽带坏了.', '短评打分': 3}
{'短评内容': '整体还不错,就是宽带不是很好,我入住的时候宽带坏了.', '短评打分': 5}
{'短评内容': '外面在修路，环境较差', '短评打分': 3}
{'短评内容': '不错 没二代身份证还帮忙去派出所开证明', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '酒店卫生还可以,网速太慢', '短评打分': 5}
{'短评内容': '住着很不错，服务特别好', '短评打分': 5}
{'短评内容': '地理位置有点偏僻但服务很好设施也不错！', '短评打分': 5}
{'短评内容': '酒店位置一般，但是从火车站或者汽车站打车也就是6块钱就到了，前台的服务很不错，酒店很安静，房间设施也不错，并且酒店还可以办理火车票和飞机票的业务，唯一不足的就是酒店位于单行道上，打车不太方便', '短评打分': 5}
{'短评内容': '总体不错，就是离火车站稍微远点', '短评打分': 5}
{'短评内容': '也许是因为修路的原因，大石桥的这家如家晚上周围非常的安静。客人不是很多，但是感觉很舒适。只是暂时的交通不太方便，很快就会好起来的，喜欢这里~', '短评打分': 5}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '的确是位置差了点，其它的没话说，都OK', '短评打分': 5}
{'短评内容': '态度服务不错，位置不是太好。。。。', '短评打分': 5}
{'短评内容': '非常不错', '短评打分': 3}
{'短评内容': '服务很满意\r\n', '短评打分': 5}
{'短评内容': '虽然地处石家庄火车站附近一公里吧，但是公共交通不太方便，去火车站还得打车，酒店环境不错，晚上很安静，周围马路路面很脏。总体性价比还好。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '酒店位置不够理想，但是性价比很高。', '短评打分': 3}
{'短评内容': '很好很干净，餐厅饭菜也不错，卫生，价格也不贵', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '出了位置，其它都还好', '短评打分': 3}
{'短评内容': '出了位置其它都还好', '短评打分': 5}
{'短评内容': '感觉挺好的,离车站近', '短评打分': 5}
{'短评内容': '酒店位置便捷，闹中取静，服务及态度很好，性价比高，支持下！', '短评打分': 5}
{'短评内容': '一切都挺好的，除了位置有点偏，但是离火车站也不是很远，就是有点不好找。', '短评打分': 5}
{'短评内容': '各方面还不错，就是餐厅饭菜不多，味道也一般，还有点小贵，周围吃饭也不方便', '短评打分': 5}
{'短评内容': '酒店安静、干净，餐饮便利，超值！值得向预算低的朋友们推荐。', '短评打分': 5}
{'短评内容': '服务态度好', '短评打分': 5}
{'短评内容': '最近这家店的道路在封闭重修，所以要进去只有自己腿着，十分不便', '短评打分': 1}
{'短评内容': '感觉挺好的 ', '短评打分': 5}
{'短评内容': '地方稍微有些偏，酒店管理还可以，入住环境对于常出行的商务人士来说，感觉很一般，不过性价比针对国内情况来说，还可以，也值得推荐。', '短评打分': 5}
{'短评内容': '如家到哪里都没的说！ 不错！', '短评打分': 5}
{'短评内容': '不错，朋友很满意', '短评打分': 5}
{'短评内容': '服务员很热情、配有餐厅，价格有点贵，感觉不错。', '短评打分': 3}
{'短评内容': '第二次入住，感觉不错~以后有机会还会来的', '短评打分': 5}
{'短评内容': '总体不错，服务不错、有餐厅，稍微偏点，我网上定的特价房，入住没有了，同价安排到6楼大床房。', '短评打分': 3}
{'短评内容': '这个酒店虽然在市里、可是地方太偏、而且路上没有灯、好黑、住宿环境和服务态度还不错、建议洗澡水不要时冷时热、总体感觉还行、离火车站近、', '短评打分': 5}
{'短评内容': '位置稍微偏了点，酒店附近没什么买东西的地方，但环境很安静，隔音也不错。', '短评打分': 5}
{'短评内容': '住了几天，性价比高，比较安静，离火车站打车不远。', '短评打分': 5}
{'短评内容': '卫生干净，住着很舒服。唯一的遗憾就是打车不方便。', '短评打分': 5}
{'短评内容': '房间布局很好，服务质量不错。', '短评打分': 5}
{'短评内容': '在修路，太不方便了，位置也不好，不推荐', '短评打分': 1}
{'短评内容': '服务不错，人员都很有礼貌，地段也还可以。相当值得推荐。', '短评打分': 5}
{'短评内容': '位置还好，比较安静，住的时候整赶上修路，可能觉得交通不太好', '短评打分': 5}
{'短评内容': '该店服务态度不错，环境也还可以，卫生也算干净，但由于我住的是128元的，所以被安排到了一楼走廊尽头的地方，这点有个通向院子的过道门，服务员过来过去的实在是吵的厉害，如果，怕吵的话，最好事先和服务员沟通一下，不要被安排在那个地方的房间。宽带使用还是不错的，自动获取地址，不在用密码了，插上就能用，这点商家还是接受了大家的建议，特别表扬一下。', '短评打分': 5}
{'短评内容': '大石桥如家很不错！住了好多回了~~~最近的马路我看只剩下铺沥青了 很快就会修好！  这样就会方便了很多！！ ', '短评打分': 5}
{'短评内容': '修路..很难找', '短评打分': 5}
{'短评内容': '订的大床房，蛮干净的，服务也很好，下次去石家庄 还是这家了。', '短评打分': 5}
{'短评内容': '位置稍微有一点偏，而且正在修路，不过住的还是很舒适的，很喜欢如家的装潢格调，感觉挺温馨。走路到火车站，得十多分钟吧？个人觉得还是可以接受的。设施也很齐全。', '短评打分': 5}
{'短评内容': '位置还好，就是门前在修路，彻底断路了。只好领着行李走路一段土路。 别的还好啦。', '短评打分': 5}
{'短评内容': '门前的路修好之后入住将更加方便，旁边幼儿园的小朋友很可爱。', '短评打分': 3}
{'短评内容': '规模比较大，服务态度也不错，餐厅定价偏高，建议减少份量，降低价格就更加人性化了。', '短评打分': 5}
{'短评内容': '位置偏僻\r\n', '短评打分': 5}
{'短评内容': '如果没有找错钱  服务应该算好', '短评打分': 5}
{'短评内容': '房间不错，交通驾车比较方便，后院可停车。不错。', '短评打分': 3}
{'短评内容': '现在那边在修路，不是很好找到了，酒店的设施很好，服务也满意，位置做车方便。以后还会选择如家。', '短评打分': 5}
{'短评内容': '因为门口在修路 所以交通上来说不算太方便 不过离火车站很近 走路的话二十分钟左右 也是因为交通不是方便的原因 显得很安静 负责收拾房间的阿姨很好 很和蔼 房间也很整齐 房间网速一般 不过一般也没有在酒店下载东西的 能浏览网页就好 房间的话 商务大床房 但是却只有一个椅子 房间显得小了点儿 有点拥挤的感觉 总体上来说还算可以了', '短评打分': 5}
{'短评内容': '离火车站很近，就是在修路出门不能打车，听说很快就修好了，以后还会入住', '短评打分': 3}
{'短评内容': '各个方面都不错，离火车站也比较近，就是最近门口在修路出行不是很方便，但听说6月9号就修好了，以后到石家庄基本就选这里了。', '短评打分': 5}
{'短评内容': '安静，卫生', '短评打分': 3}
{'短评内容': '如家大石桥店不错！  最近在修路 开车的朋友可能暂时会不方便 &#183;&#183;&#183;&#183; 以后还会入住！！！', '短评打分': 5}
{'短评内容': '这个酒店现在面前的路在修，要走好一段才可以到酒店而且是步行。', '短评打分': 5}
{'短评内容': '安静，卫生', '短评打分': 5}
{'短评内容': '位置离车站比较近，但是因为门口是单行线，打车不是很容易，宽带的网速很慢，不过，总的来说还是推荐的。', '短评打分': 5}
{'短评内容': '服务挺好的，离火车站也近，走路10分钟左右；但房间较小，腾挪不开，门口打车比较难，且没有公交车，', '短评打分': 5}
{'短评内容': '不错，好地方。态度好设施好什么都好，就是交通不方便。。。', '短评打分': 3}
{'短评内容': '这段时间正在修路，交通很不便~', '短评打分': 5}
{'短评内容': '这里给了我回家的感觉真好！', '短评打分': 5}
{'短评内容': '服务和卫生及设施都不错,主要就是位置稍稍偏一点,但离车站挺近的', '短评打分': 5}
{'短评内容': '酒店很好，服务也非常好', '短评打分': 5}
{'短评内容': '这个酒店有点偏僻，不太好找.由于是单行线 打车不方便。不过离火车站真的很近，走路不到十分钟。环境也挺好的挺温馨的。~', '短评打分': 3}
{'短评内容': '除了交通不便，周围饭店少，其他还算不错，如家楼下的餐厅味道还可以', '短评打分': 3}
{'短评内容': '非常不错的一家酒店，只是前面道路施工，造成出行上的一点不便。\r\n相信待施工结束后会更好。', '短评打分': 5}
{'短评内容': '不错不错，各方面都不错，除了交通', '短评打分': 3}
{'短评内容': '修路中，很不方便，不过服务不错', '短评打分': 5}
{'短评内容': '经济实惠的酒店，不过交通不太方便', '短评打分': 3}
{'短评内容': '经济实惠的酒店，就是有点交通不便', '短评打分': 3}
{'短评内容': '经济实惠，就是有点交通不便', '短评打分': 5}
{'短评内容': '地方不错，就是偏僻了点，门口在修路，交通不是很方便，附近没有像样的饭店，还好如家的餐厅不错，菜还可以，不错，炸酱面的口感很好，还有一个什么平鱼，也挺好吃的', '短评打分': 5}
{'短评内容': '总之还算一家很不错的酒店', '短评打分': 5}
{'短评内容': '感觉还是不错 就是不好打车。位置有点偏', '短评打分': 3}
{'短评内容': '感觉不错', '短评打分': 5}
{'短评内容': '商务房间内的网络必须有密码才能进入，而每次还不一样，造成想上网还要和前台联系，而前台有时不能及时回复。还有网络很差，发送邮件都卡。', '短评打分': 5}
{'短评内容': '挺不错的，有种家里的感觉！', '短评打分': 5}
{'短评内容': '总体不错，餐厅比较便宜，食物也很可口。', '短评打分': 5}
{'短评内容': '1.在屋子里发现了蚊子；\r\n2.屋子的窗户被封死了，不好通风；\r\n3.给旅客准备得卫生纸太少了。', '短评打分': 5}
{'短评内容': '干净卫生、安静。离火车站很近，性价比很高，值得推荐。', '短评打分': 5}
{'短评内容': '每次来石家庄都住这儿,不错', '短评打分': 5}
{'短评内容': '如家大石桥店服务周到价格适中&#183;&#183;不错，推荐特价房&#183;&#183;  就是位置有点偏  那条路还是单行线&#183;&#183; 请朋友们注意啊&#183;&#183;&#183;', '短评打分': 5}
{'短评内容': '总体来说还好吧', '短评打分': 5}
{'短评内容': '慕名预定的这家店，果然像大家伙说的那样，地理位置闹中取静，很舒适，卫生条件也很好，性价比相当高，下次去还是会选择这家！', '短评打分': 5}
{'短评内容': '服务太差,真的差,网络慢的要死,这都罢了.晚上网络还断线,断线的时候,叫服务员过来看一下,40分钟都没有一个人过来的.去前台问,还有个经理在那,但就是还没有1个人和我一起看看到底怎么回事.另外,在前台待了15分钟,没有一个人因此和我说一句对不起.哎....如此态度', '短评打分': 1}
{'短评内容': '很不错，服务态度很好。室内环境很温馨。位置略有垫偏，不过我不在乎，下次一定还去！支持！', '短评打分': 5}
{'短评内容': '条件服务都挺不错,就是位置有点偏僻', '短评打分': 5}
{'短评内容': '性价比不错，前台小姐非常细心告诉我哪里有好吃的。服务不错', '短评打分': 5}
{'短评内容': '地点不错 离火车站就是起车费。', '短评打分': 5}
{'短评内容': '石家庄太落后了，该酒店不太好走，晚上周围没什么地方可去的，不这离火车站近，地理位置还可以。', '短评打分': 1}
{'短评内容': '来过好几次了，确实不错，比较推荐吧！属于这几个如家里面最便宜的了！', '短评打分': 5}
{'短评内容': '对这家店很满意，只是对“特惠大床房B”这种房型不满意，只比其它房型便宜了一点点，可设施真的不好，电视遥控器不好使、马桶和淋浴的下水都不太好，洗澡才两分钟，水就没过了脚面。与其说是“特惠”房，不如说是“设施差所以便宜”房。', '短评打分': 5}
{'短评内容': '总的来说不错，性价比高~', '短评打分': 5}
{'短评内容': '整体感觉不错,服务还行.离火车站也不远.', '短评打分': 5}
{'短评内容': '综合水平不错，属于比较优雅的居住环境', '短评打分': 5}
{'短评内容': '这个酒店离火车站还算近，但是由于门口的马路是单行道，要走漫长一段路才能打到出租车，如果行李比较多的话 住这点就不太方便。环境卫生什么的，还算可以。如果单单是打算住店的化，这个酒店是不错。如果是为了赶火车的，奉劝别住。', '短评打分': 1}
{'短评内容': '地点稍偏，服务不错，早餐很可口。', '短评打分': 3}
{'短评内容': '非常不错的经济酒店，地理位置不错，酒店各项设施很好，当然，因为汉庭一直以高要求来做得，推荐！', '短评打分': 5}
{'短评内容': '总体感觉不错，下次有机会还会来住。', '短评打分': 5}
{'短评内容': '周边环境比较安静，交通邻近和平路高架，对熟悉路的朋友来说绝对算是便利了，如果是初来乍到，估计要费点劲了。距离火车站较近。', '短评打分': 3}
{'短评内容': '环境挺好，比较安静，就是太绕了，地方不好找。', '短评打分': 5}
{'短评内容': '总体不错', '短评打分': 5}
{'短评内容': '离火车站不远，走路十几分钟，就是在巷子里，找起来不易，住过一次之后，下次再去就方便了。晚餐很好，价格便宜。', '短评打分': 3}
{'短评内容': '现在已经停暖气了，但是空调很暖和，房间光线够亮，很满意。', '短评打分': 5}
{'短评内容': '环境还好,设施也行,服务可以,总体感觉还好了', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '很不错经常去住 环境服务在这个价位都是不错的', '短评打分': 5}
{'短评内容': '基本上都还可以，就是位置不太好找，交通不太方便，不过性价比高', '短评打分': 5}
{'短评内容': '就是周围脏点。酒店环境 非常满意', '短评打分': 3}
{'短评内容': '除了价格比较合适外，地理位置很一般，紧邻幼儿园，早上起床都不用闹铃的，再有就是离火车站不太近，拐几个弯才能找到，夜里睡觉还有暖气的水声。', '短评打分': 1}
{'短评内容': '真的很不错', '短评打分': 3}
{'短评内容': '真的很不错', '短评打分': 5}
{'短评内容': '闹中取静，周边环境安静，紧邻和平路高架，交通便利，后院可免费停车。', '短评打分': 5}
{'短评内容': '只要暖和点就OK 啦～其他的都很不错。', '短评打分': 1}
{'短评内容': '有点偏，晚上睡觉暖气管噪音大...其他还可以', '短评打分': 3}
{'短评内容': '确实是偏点,要睡觉的时候暖气管里的水哗啦啦响个不停...', '短评打分': 5}
{'短评内容': '总之挺好的', '短评打分': 5}
{'短评内容': '这家店的位置很偏，周边也没有餐饮设施，坐出租车也不太方便。', '短评打分': 1}
{'短评内容': '一楼的暖气管里哗哗的水声，房间有点冷。能改进些应该不错。', '短评打分': 5}
{'短评内容': '还好，', '短评打分': 5}
{'短评内容': '有些偏，不太好找。', '短评打分': 5}
{'短评内容': '感觉不到大床房B和一般的大床房有什么区别 ，离大石桥并不是很近。 步行的话得将近20分钟，房间很小，隔音效果不是很好，但是还是如家的床舒服呢~在舒适度和卫生。设施方面如家做的都还不错，服务也很快~', '短评打分': 5}
{'短评内容': '如家在快捷酒店中来说是不错的了，卫生干净，服务也不错，就是暖气没有，比较冷!', '短评打分': 5}
{'短评内容': '暖气不热', '短评打分': 5}
{'短评内容': '安静，价格便宜，服务也很好。', '短评打分': 5}
{'短评内容': '优点：1、被子柔软舒适，有家的感觉\r\n      2、价钱很便宜，特价房132元，性价比很高\r\n  缺点：1、前台很慢，等了很久才办好入住\r\n        2、房间很冷，暖气不热，只能靠空调维持\r\n        3、洗手间的热水不好，几乎不热', '短评打分': 1}
{'短评内容': '前台有时候人太少，需等待很久。', '短评打分': 5}
{'短评内容': '总的来说还是有回到家的感觉！服务员很热情，有礼貌。住宿环境没得挑，打扫卫生的阿姨也很好。有两个小缺点，一是因为网上订房比较早，入住哪天所定客房满了所以就上调了一个级别的房间（大床房B——大床房），房价没变，但是因为房间位置的缘故（我猜想）房间供暖一般，冬天稍有冷感。第二个是酒店的位置，就在市区，但是周围比较荒凉，离火车站的位置不合算。打车不合适，然后要是不行过去的话挺累人的。', '短评打分': 5}
{'短评内容': '床差一点，其它都还可以。', '短评打分': 5}
{'短评内容': '暖气不暖和', '短评打分': 3}
{'短评内容': '挺好，离火车站，批发市场都很近，出差办事很方便', '短评打分': 3}
{'短评内容': '我预定的那天，酒店明知道没有暖气，还开放预定，入住时也不提醒没有暖气，睡觉关空调后被冻醒', '短评打分': 1}
{'短评内容': '住过几次了，离我办事的地方不远，很方便', '短评打分': 5}
{'短评内容': '位置还是挺好找的出行很方便,服务态度还是挺不错的,房间的卫生和设施都很好而且也很舒适.性价比还行.还是挺不错的酒店.', '短评打分': 3}
{'短评内容': '还行吧，周边比较偏', '短评打分': 3}
{'短评内容': '还不错，就是去了居然告诉我没房！欠骂', '短评打分': 5}
{'短评内容': '整体不错，服务有待加强', '短评打分': 3}
{'短评内容': '就是交通不方便，酒店那里打不到车，也没有公交站牌', '短评打分': 5}
{'短评内容': '地方有点偏，感觉不是很安全，周围很近的地方也没有什么吃饭的地方。', '短评打分': 1}
{'短评内容': '还是挺不错的酒店,房间还可以设施和卫生都挺不错的,服务态度也是挺好的,位置还行,性价比还不错.', '短评打分': 3}
{'短评内容': '第一次去觉得位置很好，离火车站很近；价格却很便宜。第二次去时，走廊在装修味道非常难闻！暖气停了，没办法，于是我出门时告诉服务人员，不要拔我的房卡，我要开着空调，回来暖和些。但是我晚上回来时，发现屋里很冷，房卡被拔走了。真是无奈。好在服务员态度都很好。', '短评打分': 5}
{'短评内容': '天啊，油漆熏得我们中毒！没办法，赶紧退房！', '短评打分': 1}
{'短评内容': '这家酒店除了位置稍微偏僻一点别的都还可以', '短评打分': 5}
{'短评内容': '没有暖气。。好冷', '短评打分': 5}
{'短评内容': '不能使用除身份证以外的其他有效证件登记，麻烦', '短评打分': 5}
{'短评内容': '价格不错，没有大床B会给升级', '短评打分': 3}
{'短评内容': '性价比很高，但就是没暖气，最气人一点，只能用身份证登记，其他有效证件一律不认，要是十一为了迎国庆还可以理解，但现在还是不行', '短评打分': 5}
{'短评内容': '房间还可以，但交通不是很方便。同时路牌指引也不是很清楚。', '短评打分': 3}
{'短评内容': '暖气短时间内修不好', '短评打分': 1}
{'短评内容': '整体感觉还可以，就是不怎么好找。交通不是特别方便。', '短评打分': 3}
{'短评内容': '卫生服务方面都很不错,但就是酒店的位置太偏了,而且还是单行道,很不方便,就是当时使用了消费券,很优惠的.', '短评打分': 3}
{'短评内容': 'keyi', '短评打分': 5}
{'短评内容': '快捷酒店还是如家好！', '短评打分': 3}
{'短评内容': '第二次住这里了，感觉厨师好像换了。烧的菜很难吃，而且很咸。有时点菜，总说这个菜没有，那个菜没有。', '短评打分': 5}
{'短评内容': '非常好的酒店，安静，卫生。', '短评打分': 3}
{'短评内容': '卫生很好价格很公道', '短评打分': 5}
{'短评内容': '现在附近在修路，坐车、打车都不太方便', '短评打分': 5}
{'短评内容': '就是不太好找，地方有点偏，别的都很不错', '短评打分': 5}
{'短评内容': 'henhao', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '服务人员热情，交通不太方便', '短评打分': 5}
{'短评内容': '除位置稍稍偏了一点点外，总体感觉还是很不错的，服务很好，卫生干净。', '短评打分': 5}
{'短评内容': '总体感觉一般，', '短评打分': 5}
{'短评内容': '交通极其不便，走廊、房间异味很重。', '短评打分': 1}
{'短评内容': '其实这个店不错，在大路背后的小路，但是到大路口很近。不过最近石家庄修铁路桥，好像打车稍微有些不便，作为出差来说性价比还是挺高。', '短评打分': 5}
{'短评内容': '出行不方便，附近是单行道，没有公交车，只能打车。宾馆卫生挺干净，服务也热情。\r\n\r\n', '短评打分': 3}
{'短评内容': '出行不方便，附近是单行道，没有公交车，只能打车。宾馆卫生挺干净，服务也热情。', '短评打分': 5}
{'短评内容': '服务上非常好,很热情,房间的卫生和设施方面也是不错的,就是位置不太好找,打车也好打,下次不会选择这家酒店了,位置太偏了.', '短评打分': 3}
{'短评内容': '交通不便，周围环境很安静！服务不错！性价比相对不错', '短评打分': 5}
{'短评内容': '酒店的环境不错，就是交通太不方便了。打个车需要等20分钟。', '短评打分': 5}
{'短评内容': '入住的整体感觉很好，酒店卫生服务都很好，就是地理位置偏僻一点。', '短评打分': 3}
{'短评内容': '除了位置差一些，现在不通车。需要打车。其他的都OK!', '短评打分': 5}
{'短评内容': '这家酒店住了两次了，感觉还不错，环境挺好的，离火车站也不远，挺方便的 ', '短评打分': 3}
{'短评内容': '酒店卫生挺好，比较干净，服务人员很热情，周到，酒店性价比很高，位置也很方便，值得推荐的一家酒店。', '短评打分': 3}
{'短评内容': '除了位置有一点不好找之外 其他很好 如家的风格', '短评打分': 5}
{'短评内容': '价格很便宜，住的很舒适', '短评打分': 3}
{'短评内容': '不错就是位置不好', '短评打分': 5}
{'短评内容': '隔音效果不好', '短评打分': 5}
{'短评内容': '地势稍偏一点 但很安静 能很好的休息\r\n一直会支持如家的!!', '短评打分': 3}
{'短评内容': '还好', '短评打分': 5}
{'短评内容': '干净卫生，性价比高。', '短评打分': 3}
{'短评内容': '不错，卫生好，安静，地理位置也不错。\r\n', '短评打分': 5}
{'短评内容': '离石家庄火车站很近，步行15分钟可以到达。周围很安静。', '短评打分': 5}
{'短评内容': '各方面都可以,就是交通有些不便', '短评打分': 5}
{'短评内容': '这家酒店的设施比较陈旧,房间卫生也不太好,位置还比较好找,比较方便了,服务方面可是可以的.', '短评打分': 3}
{'短评内容': '如家快捷就酒店我觉得很不错，毕竟是全国连锁，他们的服务和硬件条件都很好，交通也方便，价格适中，很满意。', '短评打分': 3}
{'短评内容': '感觉酒店就是那种经济型的,挺一般,没什么特色,不过房间里的订单之类都比较脏,卫生有待于加强了,其他方面都还可以.', '短评打分': 3}
{'短评内容': '酒店的位置偏交通不方便，附近什么都没有，条件蛮和其他店都差不多', '短评打分': 3}
{'短评内容': '酒店蛮干净的,但房间面积有点小,位置稍微有点偏,交通不是很方便,其他方面都还可以的.', '短评打分': 5}
{'短评内容': '酒店的整体还可以的，服务卫生以及设施都很好的，酒店的位置以及周边的交通还可以的，价格还可以接受的。', '短评打分': 5}
{'短评内容': '这家酒店还是蛮实惠的，房间里卫生弄的也挺干净的，设施条件也还可以了，位置有些不太好找。整体感觉还是不错的，值得推荐。', '短评打分': 5}
{'短评内容': '酒店的环境和卫生打扫方面都挺不错的,正如它的名字,如家,还是蛮温馨的,而且价格也很实惠,挺满意的.', '短评打分': 5}
{'短评内容': '酒店的房间比较干净整洁，服务态度也挺好的，而且离机场很近，去机场特别的方便', '短评打分': 5}
{'短评内容': '酒店的条件其实挺不错的，硬件设施，环境服务都很好，但那是位置比较偏，不通公车，如果可以订到交通方便点的，可能不会选择他了。', '短评打分': 1}
{'短评内容': '对如家酒店还是挺满意的,各方面服务都挺不错的,就是这家酒店的位置稍微有点偏,交通不是很方便.', '短评打分': 5}
{'短评内容': '不错啊，价格适中，环境也不错，基本设施也都完善，我喜欢，所以已经入住过多次了，小而紧凑的快捷酒店设置是我的最爱', '短评打分': 5}
{'短评内容': '一般把，就是方便些，干净', '短评打分': 5}
{'短评内容': '我感觉酒店挺干净的,价格也不贵.挺适合经济型人仕入住的.', '短评打分': 5}
{'短评内容': '酒店的交通不是很便利，出门打车都不打，价格还是很优惠的，服务和卫生条件也不错', '短评打分': 5}
{'短评内容': '酒店的环境硬件设施舒适度都还不错，服务卫生也都比较达标，位置出行比价方便，价格算是合理适中的，还是可以考虑入住的酒店。', '短评打分': 5}
{'短评内容': '一般', '短评打分': 5}
{'短评内容': '酒店的服务挺热情周到的,设施方面也还可以了,整体感觉价格还是比较实惠的.', '短评打分': 5}
{'短评内容': '酒店地理位置太偏了，交通不够方便，但酒店的服务非常好，服务特别的周到，而且环境也挺好的', '短评打分': 5}
{'短评内容': '酒店还是蛮不错的,房间里的卫生弄的挺干净的.设施方面也挺齐全的, 价格方面也不贵', '短评打分': 5}
{'短评内容': '性价比高，服务环境也不错，交通很方便，就是酒店的位置有些偏，不过周边环境还不错', '短评打分': 5}
{'短评内容': '酒店位置有点偏,从火车站走到酒店大概走10分钟,没有公交车.但是酒店内部卫生服务什么的还是不错的,性价比还算比较高的.', '短评打分': 5}
{'短评内容': '这里出行很方便，价格也比较便宜，主要是离店结账时，工作人员的速度太慢', '短评打分': 5}
{'短评内容': '位置有些偏僻。服务周到，态度热情，环境舒适。', '短评打分': 5}
{'短评内容': '位置很偏,不过价格很行,这点我能接受.酒店前的路如果修一修生意会更好.', '短评打分': 5}
{'短评内容': '空调的噪音大了些   其他都蛮好的', '短评打分': 5}
{'短评内容': '房间有表就更完美了', '短评打分': 5}
{'短评内容': '酒店的服务环境都很好，酒店离火车站挺近的，但是在一个小胡同里要走挺远才到', '短评打分': 5}
{'短评内容': '位置有稍微点偏，打车还行，公交还得走一段路程；服务方面都还不错', '短评打分': 5}
{'短评内容': '酒店位置比较偏,不太好找,而且酒店旁边幼儿园早上比较吵.其它还可以', '短评打分': 5}
{'短评内容': '酒店的隔音效果不是很好,早上六点钟的时候周围环境有些吵杂,可能是周围是小区的原因,价格还是比较合理的,其它的也都很满意.', '短评打分': 5}
{'短评内容': '酒店的服务，硬件和环境各个方面都很好，但是位置太偏了，可以考虑其他的如家酒店。', '短评打分': 1}
{'短评内容': '卫生条件一般，不干净，服务还可以，我是比较喜欢如家酒店，经济实惠', '短评打分': 3}
{'短评内容': '服务态度不好，卫生条件也很差，位置也不好，我当时开车去的，那边在修路，只有单行线，开车出去特别不方便', '短评打分': 1}
{'短评内容': '房间面积太小了,因为只有晚上住,白天外出办公,所以没有过多的观察,不过住着还可以,价格也蛮便宜的', '短评打分': 5}
{'短评内容': '酒店位置在偏了,很难打车,其他方面感觉都还可以,价格挺便宜的', '短评打分': 5}
{'短评内容': '卫生环境和服务都不错,价格也实惠,房间也很舒适,就是周边交通不太方便', '短评打分': 5}
{'短评内容': '酒店的设施条件挺好的，性价比高', '短评打分': 5}
{'短评内容': '酒店的性价比可以.就是酒店的位置有点偏僻,针对这个价格里面的设施还是比较不错的', '短评打分': 5}
{'短评内容': '春节初二初三住了两天，感觉不错。优势：1，干净。2，院里有停车场。3，有餐厅。\r\n赶上道路北口施工，略感不便，完工后会更方便。', '短评打分': 5}
